treat,re75,re78,age,education,black,hispanic,married,nodegree,data_id
0,7161.29052734375,8866.359375,29,17,0,0,1,0,PSID
0,11637.0966796875,25121.3515625,27,16,0,0,1,0,PSID
0,15217.7421875,9161.9052734375,28,15,0,0,1,0,PSID
0,0,2955.453125,26,12,0,0,1,0,PSID
0,0,0,54,12,0,0,1,0,PSID
0,0,12708.44921875,28,15,1,0,0,0,PSID
0,10741.9345703125,18471.58203125,27,15,0,0,1,0,PSID
0,5729.0322265625,9605.22265625,26,13,0,0,0,0,PSID
0,7934.70947265625,0,21,12,0,0,1,0,PSID
0,8421.677734375,8127.49609375,53,14,1,0,1,0,PSID
0,12743.515625,11082.94921875,21,13,0,0,1,0,PSID
0,3759.67749023438,16254.9921875,22,13,0,0,0,0,PSID
0,0,0,27,16,0,0,0,0,PSID
0,179.032257080078,11821.8134765625,37,15,0,1,1,0,PSID
0,3580.64526367188,16254.9921875,33,13,0,0,0,0,PSID
0,3759.67749023438,3694.31640625,19,12,1,0,0,0,PSID
0,4475.806640625,15663.90234375,28,12,0,0,1,0,PSID
0,5370.9677734375,8866.359375,32,12,1,0,1,0,PSID
0,5370.9677734375,5910.90625,24,12,0,0,0,0,PSID
0,7497.87109375,17732.71875,22,12,0,0,0,0,PSID
0,8951.61328125,20688.171875,20,12,1,0,1,0,PSID
0,8951.61328125,12058.2490234375,23,12,0,0,1,0,PSID
0,8951.61328125,2210.67895507813,27,12,1,0,1,0,PSID
0,12532.2578125,21870.353515625,23,12,1,0,1,0,PSID
0,12532.2578125,13299.5390625,19,12,0,1,1,0,PSID
0,14322.5810546875,16254.9921875,27,14,0,0,0,0,PSID
0,16112.9033203125,16254.9921875,22,16,0,0,1,0,PSID
0,16112.9033203125,15516.12890625,42,12,0,0,1,0,PSID
0,17491.451171875,2216.58984375,20,13,0,0,0,0,PSID
0,0,0,29,13,0,0,0,0,PSID
0,13427.4189453125,4433.1796875,23,12,1,0,1,0,PSID
0,9309.677734375,11963.673828125,19,12,0,0,1,0,PSID
0,13092.62890625,10583.4775390625,21,12,1,0,1,0,PSID
0,13606.4521484375,11969.5849609375,26,12,0,0,1,0,PSID
0,22379.03125,27337.94140625,21,16,0,0,0,0,PSID
0,15416.4677734375,8335.85546875,24,12,1,0,1,0,PSID
0,5908.064453125,14481.7197265625,29,12,0,0,1,0,PSID
0,8593.548828125,10344.0859375,26,12,1,0,1,0,PSID
0,10398.1943359375,13003.994140625,23,14,1,0,1,0,PSID
0,9130.6455078125,15811.673828125,25,12,0,0,0,0,PSID
0,5729.0322265625,18096.240234375,21,12,0,0,1,0,PSID
0,6266.12890625,10344.0859375,25,12,1,0,0,0,PSID
0,9939.87109375,15486.5751953125,22,12,0,0,1,0,PSID
0,10741.9345703125,19653.763671875,22,12,0,0,1,0,PSID
0,12174.1943359375,18471.58203125,23,12,1,0,1,0,PSID
0,14322.5810546875,22165.8984375,18,12,0,0,0,0,PSID
0,14322.5810546875,19210.4453125,27,12,1,0,0,0,PSID
0,14859.6767578125,5578.41796875,21,12,1,0,0,0,PSID
0,16112.9033203125,26599.078125,25,12,0,0,1,0,PSID
0,17903.2265625,28224.578125,21,13,0,0,1,0,PSID
0,44758.06640625,0,27,12,0,0,1,0,PSID
0,7161.29052734375,10416.4951171875,23,12,0,0,1,0,PSID
0,14995.7421875,17732.71875,21,12,0,0,1,0,PSID
0,12532.2578125,8866.359375,23,14,1,0,1,0,PSID
0,16490.66015625,19210.4453125,23,16,1,0,0,0,PSID
0,29465.12890625,39817.34375,31,17,0,0,1,0,PSID
0,5370.9677734375,6649.76953125,27,12,1,0,1,0,PSID
0,7161.29052734375,7388.6328125,21,12,1,0,1,0,PSID
0,8271.2900390625,10403.1953125,23,12,1,0,1,0,PSID
0,5550,11526.2666015625,19,12,0,0,1,0,PSID
0,8504.0322265625,10376.595703125,46,12,0,0,1,0,PSID
0,2864.51611328125,2216.58984375,24,12,0,0,1,0,PSID
0,0,8275.2685546875,20,13,0,1,0,0,PSID
0,5370.9677734375,22904.76171875,24,17,0,0,1,0,PSID
0,9130.6455078125,11821.8134765625,23,12,0,0,1,0,PSID
0,9166.451171875,23475.1640625,34,12,0,0,1,0,PSID
0,9313.2578125,11821.8134765625,35,12,0,0,1,0,PSID
0,11834.0322265625,16846.08203125,23,12,0,0,0,0,PSID
0,5370.9677734375,9900.767578125,21,14,1,0,0,0,PSID
0,8772.5810546875,10512.546875,21,12,0,1,1,0,PSID
0,0,13299.5390625,26,12,0,0,1,0,PSID
0,8593.548828125,23643.625,23,13,0,0,1,0,PSID
0,11279.0322265625,14038.40234375,27,12,0,1,1,0,PSID
0,9846.7744140625,13299.5390625,50,12,0,1,1,0,PSID
0,0,11821.8134765625,27,12,1,0,1,0,PSID
0,2685.48388671875,25121.3515625,25,12,0,0,1,0,PSID
0,4296.7744140625,14777.265625,21,12,1,0,1,0,PSID
0,8593.548828125,28787.591796875,21,13,0,0,1,0,PSID
0,8951.61328125,0,33,12,1,0,0,0,PSID
0,9846.7744140625,20688.171875,19,12,0,0,1,0,PSID
0,10204.8388671875,29258.986328125,20,12,0,0,1,0,PSID
0,10741.9345703125,11162.7470703125,22,12,1,0,1,0,PSID
0,11458.0654296875,11821.8134765625,32,12,0,0,1,0,PSID
0,11458.0654296875,11526.2666015625,24,13,0,0,1,0,PSID
0,12532.2578125,19210.4453125,29,12,1,0,1,0,PSID
0,12532.2578125,11821.8134765625,23,12,1,0,1,0,PSID
0,13427.4189453125,20688.171875,26,14,0,0,1,0,PSID
0,13427.4189453125,10713.517578125,20,12,0,0,1,0,PSID
0,14322.5810546875,11821.8134765625,27,12,1,0,1,0,PSID
0,14322.5810546875,33987.7109375,24,12,1,0,1,0,PSID
0,16112.9033203125,36943.1640625,24,17,0,0,0,0,PSID
0,16112.9033203125,20688.171875,21,13,0,0,0,0,PSID
0,21483.87109375,6649.76953125,25,12,1,0,1,0,PSID
0,25064.515625,29554.53125,30,12,1,0,1,0,PSID
0,10741.9345703125,15619.5703125,26,12,1,0,0,0,PSID
0,14322.5810546875,14777.265625,22,12,0,0,0,0,PSID
0,10523.515625,11283.919921875,47,12,0,0,1,0,PSID
0,15754.8388671875,19949.30859375,22,12,0,0,0,0,PSID
0,8951.61328125,9605.22265625,31,12,1,0,1,0,PSID
0,9309.677734375,11821.8134765625,35,12,0,0,1,0,PSID
0,11082.0966796875,6537.46240234375,49,12,0,0,1,0,PSID
0,15396.7744140625,12486.7900390625,25,13,1,0,0,0,PSID
0,10562.9033203125,9221.013671875,23,12,0,0,1,0,PSID
0,22004.85546875,49429.953125,25,17,0,0,1,0,PSID
0,26854.83984375,11821.8134765625,23,16,0,0,1,0,PSID
0,7161.29052734375,5910.90625,34,17,0,0,0,0,PSID
0,8056.45166015625,12117.3583984375,21,12,0,0,1,0,PSID
0,3222.58056640625,8866.359375,27,12,1,0,0,0,PSID
0,5370.9677734375,11821.8134765625,23,12,0,0,1,0,PSID
0,7161.29052734375,16993.85546875,23,12,0,0,1,0,PSID
0,7161.29052734375,0,32,17,0,0,0,0,PSID
0,8951.61328125,7536.4052734375,27,12,1,0,1,0,PSID
0,9309.677734375,8275.2685546875,24,12,1,0,0,0,PSID
0,11637.0966796875,14186.1748046875,34,12,0,0,1,0,PSID
0,12532.2578125,25860.21484375,29,12,0,0,1,0,PSID
0,13427.4189453125,0,28,14,0,0,1,0,PSID
0,14322.5810546875,21427.03515625,18,12,0,0,0,0,PSID
0,16372.5,29554.53125,20,12,1,0,0,0,PSID
0,16739.515625,18966.62109375,25,13,0,0,1,0,PSID
0,20481.2890625,29391.982421875,23,12,1,0,1,0,PSID
0,29182.2578125,35465.4375,26,17,0,0,1,0,PSID
0,15754.8388671875,20132.546875,24,12,0,0,0,0,PSID
0,10204.8388671875,31032.2578125,23,12,0,0,1,0,PSID
0,18798.38671875,20924.607421875,23,16,0,0,0,0,PSID
0,1074.19348144531,8866.359375,26,12,1,0,1,0,PSID
0,7161.29052734375,17732.71875,46,12,0,0,1,0,PSID
0,7812.9677734375,14777.265625,23,12,1,0,1,0,PSID
0,10741.9345703125,12412.9033203125,41,12,0,0,1,0,PSID
0,14143.5478515625,24338.15625,19,12,0,0,1,0,PSID
0,9041.12890625,26599.078125,29,12,0,0,1,0,PSID
0,13069.35546875,10344.0859375,24,12,1,0,0,0,PSID
0,2685.48388671875,29216.1328125,23,12,1,0,0,0,PSID
0,4654.8388671875,13299.5390625,22,12,0,0,1,0,PSID
0,9667.7421875,13299.5390625,21,12,0,0,0,0,PSID
0,12532.2578125,4137.63427734375,27,12,0,0,1,0,PSID
0,11372.12890625,8866.359375,37,12,0,0,1,0,PSID
0,7340.32275390625,27781.259765625,44,12,0,0,1,0,PSID
0,7877.41943359375,17732.71875,38,16,0,0,1,0,PSID
0,0,11821.8134765625,34,12,0,0,1,0,PSID
0,0,0,49,12,0,0,0,0,PSID
0,0,17732.71875,23,12,0,0,1,0,PSID
0,0,25874.9921875,28,14,1,0,1,0,PSID
0,0,295.545318603516,43,12,0,0,1,0,PSID
0,6445.1611328125,0,28,16,0,0,0,0,PSID
0,9846.7744140625,20688.171875,29,12,1,0,1,0,PSID
0,9893.322265625,5172.04296875,53,12,0,0,1,0,PSID
0,10204.8388671875,12560.67578125,21,12,0,0,1,0,PSID
0,10741.9345703125,31097.27734375,24,13,1,0,1,0,PSID
0,10741.9345703125,6649.76953125,21,12,0,0,1,0,PSID
0,11074.9345703125,13742.857421875,24,12,0,0,1,0,PSID
0,11637.0966796875,10048.541015625,21,12,0,0,0,0,PSID
0,11637.0966796875,25121.3515625,23,14,0,0,1,0,PSID
0,12532.2578125,0,28,12,0,0,1,0,PSID
0,12532.2578125,0,28,12,0,0,1,0,PSID
0,12621.7744140625,28963.44140625,25,17,0,0,1,0,PSID
0,13427.4189453125,16254.9921875,23,13,0,0,1,0,PSID
0,13635.0966796875,26599.078125,30,12,0,0,1,0,PSID
0,13785.484375,14186.1748046875,23,12,0,0,1,0,PSID
0,14322.5810546875,20688.171875,26,12,0,0,1,0,PSID
0,14322.5810546875,16254.9921875,21,12,1,0,1,0,PSID
0,14322.5810546875,17732.71875,26,12,0,0,1,0,PSID
0,14322.5810546875,21427.03515625,25,12,1,0,1,0,PSID
0,14465.8056640625,18102.150390625,22,12,0,0,1,0,PSID
0,15217.7421875,20688.171875,28,16,0,0,1,0,PSID
0,15217.7421875,0,22,13,1,0,1,0,PSID
0,16112.9033203125,31032.2578125,24,16,0,0,1,0,PSID
0,16744.88671875,18442.02734375,27,15,1,0,0,0,PSID
0,19335.484375,16254.9921875,19,12,0,0,0,0,PSID
0,19693.548828125,0,38,14,0,0,1,0,PSID
0,21483.87109375,7388.6328125,38,14,0,0,0,0,PSID
0,11270.0810546875,16822.439453125,45,12,0,0,1,0,PSID
0,14150.7099609375,16342.177734375,26,12,1,0,1,0,PSID
0,9846.7744140625,5390.74658203125,31,16,0,0,1,0,PSID
0,13824.87109375,12656.7275390625,25,13,1,0,1,0,PSID
0,14322.5810546875,14777.265625,25,14,0,0,1,0,PSID
0,16025.1767578125,13151.7666015625,22,12,0,0,1,0,PSID
0,13964.515625,13299.5390625,36,12,0,0,1,0,PSID
0,14322.5810546875,20142.890625,27,12,0,0,1,0,PSID
0,16112.9033203125,24382.48828125,33,12,0,0,1,0,PSID
0,23274.193359375,26599.078125,27,12,0,0,1,0,PSID
0,10741.9345703125,18962.1875,30,12,1,0,1,0,PSID
0,11637.0966796875,11230.7216796875,46,12,0,0,1,0,PSID
0,12532.2578125,14186.1748046875,23,14,0,0,1,0,PSID
0,13606.4521484375,21427.03515625,25,16,0,0,1,0,PSID
0,16829.03125,25178.982421875,27,14,0,0,1,0,PSID
0,12353.2255859375,12560.67578125,49,16,0,0,1,0,PSID
0,12532.2578125,14369.4130859375,22,12,0,0,1,0,PSID
0,21483.87109375,23495.853515625,28,16,0,0,1,0,PSID
0,19693.548828125,19210.4453125,24,12,1,0,1,0,PSID
0,1306.935546875,4236.64208984375,37,17,1,0,1,0,PSID
0,12532.2578125,17732.71875,22,13,0,0,0,0,PSID
0,14322.5810546875,28076.8046875,23,17,0,0,0,0,PSID
0,14322.5810546875,20688.171875,23,12,1,0,0,0,PSID
0,14322.5810546875,14925.0380859375,26,12,0,0,1,0,PSID
0,16112.9033203125,21131.490234375,22,12,0,0,0,0,PSID
0,17724.193359375,29850.076171875,31,14,0,0,1,0,PSID
0,17724.193359375,29850.076171875,31,14,0,0,1,0,PSID
0,17894.2734375,19343.44140625,54,12,0,0,1,0,PSID
0,18261.2890625,10521.4130859375,25,16,1,0,1,0,PSID
0,19693.548828125,17732.71875,28,12,1,0,1,0,PSID
0,19693.548828125,28815.66796875,19,13,0,0,1,0,PSID
0,25064.515625,26599.078125,26,17,0,0,1,0,PSID
0,7161.29052734375,16254.9921875,28,12,0,0,1,0,PSID
0,2363.22583007813,14777.265625,20,12,0,0,1,0,PSID
0,11100,22165.8984375,26,12,0,0,1,0,PSID
0,22379.03125,36943.1640625,25,17,0,0,1,0,PSID
0,13964.515625,41571.40234375,24,12,0,0,1,0,PSID
0,8951.61328125,13595.083984375,22,12,0,0,1,0,PSID
0,10741.9345703125,29554.53125,27,17,0,0,1,0,PSID
0,12174.1943359375,12687.759765625,26,12,0,0,1,0,PSID
0,12353.2255859375,11526.2666015625,27,12,1,0,1,0,PSID
0,12532.2578125,24382.48828125,19,12,0,0,1,0,PSID
0,19693.548828125,0,29,17,0,0,1,0,PSID
0,8772.5810546875,17289.400390625,20,12,0,0,1,0,PSID
0,14202.62890625,14777.265625,25,12,0,0,1,0,PSID
0,5370.9677734375,17732.71875,29,16,0,0,1,0,PSID
0,12174.1943359375,14777.265625,23,14,0,0,0,0,PSID
0,12532.2578125,10935.1767578125,28,12,0,0,1,0,PSID
0,14322.5810546875,14777.265625,30,14,0,0,1,0,PSID
0,19693.548828125,19934.53125,26,16,1,0,1,0,PSID
0,16470.96875,21035.4375,24,12,0,1,1,0,PSID
0,13427.4189453125,12560.67578125,22,12,1,0,1,0,PSID
0,15833.61328125,13246.3408203125,27,12,0,0,1,0,PSID
0,17903.2265625,13299.5390625,22,12,1,0,1,0,PSID
0,0,33987.7109375,42,13,0,0,1,0,PSID
0,0,664.976989746094,22,12,1,0,1,0,PSID
0,0,12560.67578125,47,12,0,0,1,0,PSID
0,716.129028320313,22904.76171875,26,12,0,0,1,0,PSID
0,3222.58056640625,14038.40234375,21,12,0,0,1,0,PSID
0,6042.3388671875,0,25,16,0,0,0,0,PSID
0,8235.484375,17732.71875,25,12,1,0,1,0,PSID
0,10741.9345703125,15959.447265625,23,12,0,0,0,0,PSID
0,11100,9605.22265625,33,12,1,0,0,0,PSID
0,11995.1611328125,23531.318359375,55,16,1,0,1,0,PSID
0,12433.7900390625,14777.265625,47,12,1,0,1,0,PSID
0,12532.2578125,8866.359375,20,12,1,0,1,0,PSID
0,12532.2578125,11821.8134765625,26,12,1,0,1,0,PSID
0,12532.2578125,14777.265625,31,12,0,0,1,0,PSID
0,12532.2578125,2563.85571289063,30,12,0,0,1,0,PSID
0,13339.6943359375,11651.8740234375,21,12,1,0,0,0,PSID
0,13427.4189453125,6827.0966796875,28,17,0,0,1,0,PSID
0,13427.4189453125,17732.71875,24,12,0,0,1,0,PSID
0,13606.4521484375,19210.4453125,28,12,0,0,1,0,PSID
0,14322.5810546875,22165.8984375,23,12,0,0,0,0,PSID
0,15038.7099609375,26599.078125,35,12,0,0,0,0,PSID
0,15217.7421875,13447.3115234375,27,14,0,0,1,0,PSID
0,15754.8388671875,24205.16015625,23,12,0,0,1,0,PSID
0,16112.9033203125,16254.9921875,24,12,1,0,1,0,PSID
0,16112.9033203125,16254.9921875,24,12,0,0,1,0,PSID
0,17008.064453125,14629.4931640625,39,12,1,0,1,0,PSID
0,18082.2578125,26081.873046875,33,12,0,0,1,0,PSID
0,19102.7421875,30145.62109375,45,14,0,0,1,0,PSID
0,19102.7421875,30145.62109375,45,14,0,0,1,0,PSID
0,19425,25860.21484375,27,12,1,0,1,0,PSID
0,23095.16015625,6649.76953125,45,17,0,0,1,0,PSID
0,25601.61328125,31623.349609375,23,16,0,0,0,0,PSID
0,29540.322265625,29554.53125,26,17,0,0,1,0,PSID
0,17036.7109375,20688.171875,27,14,1,0,0,0,PSID
0,8777.951171875,591.090637207031,21,14,0,0,1,0,PSID
0,14322.5810546875,19653.763671875,20,12,0,0,1,0,PSID
0,7161.29052734375,19210.4453125,29,12,0,0,1,0,PSID
0,8611.451171875,16218.048828125,22,12,0,1,1,0,PSID
0,13427.4189453125,19210.4453125,24,12,0,0,0,0,PSID
0,14859.6767578125,15072.810546875,27,12,0,0,1,0,PSID
0,11100,14777.265625,23,12,0,0,1,0,PSID
0,24706.451171875,37829.80078125,24,16,0,0,1,0,PSID
0,6266.12890625,2955.453125,23,16,0,0,0,0,PSID
0,14322.5810546875,17732.71875,33,14,0,0,1,0,PSID
0,17903.2265625,22165.8984375,21,12,0,0,0,0,PSID
0,23453.2265625,0,23,12,0,0,1,0,PSID
0,17903.2265625,14777.265625,20,12,1,0,1,0,PSID
0,19693.548828125,7388.6328125,24,12,0,0,1,0,PSID
0,15396.7744140625,14777.265625,29,12,1,0,1,0,PSID
0,14322.5810546875,10048.541015625,34,12,0,0,1,0,PSID
0,14424.62890625,14579.25,44,12,0,0,1,0,PSID
0,19335.484375,19210.4453125,23,12,0,0,1,0,PSID
0,17187.09765625,21678.248046875,26,14,1,0,1,0,PSID
0,19245.96875,17732.71875,51,12,0,0,1,0,PSID
0,23274.193359375,26599.078125,41,12,0,0,1,0,PSID
0,8951.61328125,17732.71875,37,13,0,0,1,0,PSID
0,11637.0966796875,20688.171875,26,16,0,0,1,0,PSID
0,11816.12890625,11821.8134765625,24,12,1,0,1,0,PSID
0,12532.2578125,21397.48046875,22,14,1,0,1,0,PSID
0,13427.4189453125,14079.779296875,27,12,1,0,1,0,PSID
0,14322.5810546875,20688.171875,23,13,0,0,1,0,PSID
0,14322.5810546875,19210.4453125,27,12,0,0,1,0,PSID
0,14859.6767578125,19210.4453125,28,12,1,0,1,0,PSID
0,15217.7421875,23643.625,21,12,0,0,1,0,PSID
0,15933.87109375,0,28,12,0,0,1,0,PSID
0,16112.9033203125,0,22,13,0,0,1,0,PSID
0,16112.9033203125,26599.078125,20,12,0,0,1,0,PSID
0,16470.96875,27337.94140625,24,16,0,0,1,0,PSID
0,16829.03125,21870.353515625,22,12,0,0,1,0,PSID
0,16829.03125,37829.80078125,27,12,0,1,1,0,PSID
0,17187.09765625,21279.263671875,35,12,1,0,1,0,PSID
0,19693.548828125,29554.53125,23,16,0,0,1,0,PSID
0,19693.548828125,2955.453125,22,16,0,0,1,0,PSID
0,23274.193359375,25121.3515625,23,16,0,0,1,0,PSID
0,26854.83984375,31032.2578125,20,12,0,0,1,0,PSID
0,14680.64453125,14038.40234375,22,12,1,0,1,0,PSID
0,719.709655761719,27963.01953125,24,12,0,0,1,0,PSID
0,10741.9345703125,0,26,12,0,0,1,0,PSID
0,11185.9345703125,0,42,12,1,0,1,0,PSID
0,18619.35546875,13986.681640625,28,15,0,0,1,0,PSID
0,14322.5810546875,32509.984375,24,13,0,0,1,0,PSID
0,14322.5810546875,13151.7666015625,50,12,0,0,1,0,PSID
0,14322.5810546875,13151.7666015625,50,12,0,0,1,0,PSID
0,14322.5810546875,14038.40234375,28,13,0,0,1,0,PSID
0,16112.9033203125,25121.3515625,25,12,0,0,1,0,PSID
0,17903.2265625,14777.265625,31,12,1,0,0,0,PSID
0,19693.548828125,28076.8046875,32,16,1,0,1,0,PSID
0,19693.548828125,21870.353515625,22,12,0,0,1,0,PSID
0,14320.7900390625,18660.73046875,22,13,1,0,1,0,PSID
0,8951.61328125,11082.94921875,26,12,1,0,1,0,PSID
0,8951.61328125,14186.1748046875,22,12,0,0,1,0,PSID
0,14370.9189453125,12615.3515625,29,12,0,0,0,0,PSID
0,16399.35546875,15663.90234375,53,17,0,0,1,0,PSID
0,17724.193359375,31327.802734375,25,12,0,0,1,0,PSID
0,18175.35546875,19949.30859375,26,12,1,0,1,0,PSID
0,19505.564453125,19210.4453125,24,16,0,0,0,0,PSID
0,0,41376.34375,27,17,0,0,0,0,PSID
0,734.032287597656,20688.171875,46,12,0,0,1,0,PSID
0,3738.19360351563,10512.546875,25,12,1,0,1,0,PSID
0,4946.6611328125,1733.37329101563,21,13,0,0,0,0,PSID
0,8951.61328125,28076.8046875,37,12,0,0,1,0,PSID
0,8951.61328125,28076.8046875,37,12,0,0,1,0,PSID
0,9452.9033203125,31032.2578125,28,15,1,0,1,0,PSID
0,10741.9345703125,28963.44140625,22,12,0,0,0,0,PSID
0,11637.0966796875,20688.171875,22,12,0,0,0,0,PSID
0,12532.2578125,19210.4453125,27,12,0,0,1,0,PSID
0,12532.2578125,25121.3515625,21,13,1,0,1,0,PSID
0,12890.3232421875,17732.71875,49,16,0,0,1,0,PSID
0,13427.4189453125,0,26,12,0,0,1,0,PSID
0,13427.4189453125,13890.6298828125,33,14,0,0,1,0,PSID
0,13785.484375,15959.447265625,28,15,0,0,1,0,PSID
0,14143.5478515625,25860.21484375,29,17,0,0,1,0,PSID
0,14322.5810546875,11821.8134765625,54,16,1,0,1,0,PSID
0,14322.5810546875,20702.94921875,25,14,0,1,1,0,PSID
0,14322.5810546875,13299.5390625,32,12,0,0,1,0,PSID
0,14322.5810546875,16254.9921875,40,12,0,0,1,0,PSID
0,14322.5810546875,16254.9921875,40,12,0,0,1,0,PSID
0,14322.5810546875,22165.8984375,27,16,0,0,1,0,PSID
0,14680.64453125,17732.71875,24,12,0,0,1,0,PSID
0,14680.64453125,13831.521484375,43,12,0,0,1,0,PSID
0,15217.7421875,19062.673828125,25,16,0,0,1,0,PSID
0,15217.7421875,15516.12890625,26,12,1,0,1,0,PSID
0,15754.8388671875,17732.71875,34,12,1,0,1,0,PSID
0,15933.87109375,25121.3515625,21,13,0,0,1,0,PSID
0,16112.9033203125,11821.8134765625,21,12,1,0,1,0,PSID
0,16202.4189453125,19210.4453125,23,12,1,0,1,0,PSID
0,16470.96875,35022.12109375,26,12,0,0,1,0,PSID
0,16757.419921875,16254.9921875,28,14,0,0,1,0,PSID
0,16829.03125,19210.4453125,26,17,0,0,1,0,PSID
0,17008.064453125,26599.078125,20,14,0,0,0,0,PSID
0,17983.7890625,20688.171875,26,12,1,0,1,0,PSID
0,19693.548828125,19210.4453125,21,12,1,0,1,0,PSID
0,19693.548828125,32509.984375,41,12,0,0,1,0,PSID
0,19693.548828125,28815.66796875,28,16,0,0,1,0,PSID
0,21483.87109375,26599.078125,23,16,0,0,0,0,PSID
0,22916.12890625,31771.12109375,22,12,0,0,1,0,PSID
0,23274.193359375,27337.94140625,27,14,0,1,0,0,PSID
0,23274.193359375,29554.53125,26,16,0,0,1,0,PSID
0,25064.515625,0,54,12,0,0,1,0,PSID
0,25064.515625,0,54,12,0,0,1,0,PSID
0,25064.515625,20688.171875,54,12,1,0,0,0,PSID
0,26854.83984375,29258.986328125,37,16,0,0,0,0,PSID
0,30435.484375,22018.126953125,32,13,0,0,1,0,PSID
0,17487.87109375,10196.3134765625,29,12,0,0,1,0,PSID
0,15826.4521484375,35465.4375,22,13,0,0,1,0,PSID
0,30435.484375,27781.259765625,23,12,1,0,1,0,PSID
0,12727.4033203125,17444.5625,36,12,0,0,1,0,PSID
0,21483.87109375,14777.265625,21,13,0,0,1,0,PSID
0,16291.9345703125,14481.7197265625,21,12,0,0,1,0,PSID
0,17903.2265625,19505.990234375,26,12,1,0,1,0,PSID
0,19693.548828125,13299.5390625,28,12,1,0,1,0,PSID
0,14322.5810546875,14777.265625,43,12,0,0,1,0,PSID
0,16112.9033203125,20460.6015625,27,12,1,0,1,0,PSID
0,30793.548828125,29584.0859375,36,17,0,0,0,0,PSID
0,4833.87109375,25564.669921875,23,12,0,0,1,0,PSID
0,15038.7099609375,17732.71875,31,12,0,0,1,0,PSID
0,15217.7421875,18471.58203125,25,14,0,0,1,0,PSID
0,16086.0478515625,19210.4453125,35,12,1,0,1,0,PSID
0,16829.03125,20688.171875,23,16,0,0,1,0,PSID
0,20588.7109375,28815.66796875,21,12,0,0,1,0,PSID
0,9846.7744140625,2955.453125,22,12,0,0,0,0,PSID
0,21304.83984375,22165.8984375,36,12,1,0,1,0,PSID
0,18529.83984375,11969.5849609375,21,12,0,0,1,0,PSID
0,13298.515625,0,28,12,0,0,1,0,PSID
0,8951.61328125,21870.353515625,24,12,0,1,1,0,PSID
0,14680.64453125,15146.697265625,30,12,0,0,0,0,PSID
0,16112.9033203125,17289.400390625,44,12,0,0,1,0,PSID
0,16650,19949.30859375,30,12,0,0,1,0,PSID
0,16829.03125,20688.171875,34,12,0,0,1,0,PSID
0,21483.87109375,40637.48046875,26,16,0,0,1,0,PSID
0,21483.87109375,18471.58203125,23,16,0,0,1,0,PSID
0,19604.03125,19653.763671875,20,12,0,0,0,0,PSID
0,3580.64526367188,8866.359375,26,13,0,0,0,0,PSID
0,9846.7744140625,7388.6328125,21,12,1,0,1,0,PSID
0,12181.35546875,17732.71875,25,12,0,0,1,0,PSID
0,13427.4189453125,16993.85546875,23,15,0,0,1,0,PSID
0,14859.6767578125,22904.76171875,25,12,1,0,0,0,PSID
0,15396.7744140625,17437.173828125,28,16,0,0,1,0,PSID
0,16112.9033203125,19505.990234375,38,14,0,0,1,0,PSID
0,16112.9033203125,17732.71875,29,17,0,0,1,0,PSID
0,16650,20688.171875,24,17,0,0,1,0,PSID
0,17008.064453125,21870.353515625,25,16,1,0,1,0,PSID
0,17545.16015625,16254.9921875,55,12,0,0,1,0,PSID
0,17545.16015625,0,30,14,0,0,1,0,PSID
0,17903.2265625,19210.4453125,21,12,0,0,0,0,PSID
0,17903.2265625,17732.71875,26,12,0,0,1,0,PSID
0,19532.419921875,16254.9921875,34,12,0,0,1,0,PSID
0,19693.548828125,26007.98828125,22,12,0,0,1,0,PSID
0,22737.09765625,37682.02734375,22,16,0,0,0,0,PSID
0,23274.193359375,23643.625,27,15,0,0,0,0,PSID
0,23274.193359375,2955.453125,26,12,0,0,0,0,PSID
0,24706.451171875,29554.53125,26,16,0,0,1,0,PSID
0,28466.12890625,40637.48046875,24,14,1,0,1,0,PSID
0,21483.87109375,28815.66796875,26,14,1,0,0,0,PSID
0,10491.2900390625,7565.9599609375,23,12,1,0,1,0,PSID
0,12174.1943359375,1921.04455566406,28,14,0,0,0,0,PSID
0,15396.7744140625,0,21,12,0,0,1,0,PSID
0,17366.12890625,18978.44140625,30,12,0,0,1,0,PSID
0,18619.35546875,25121.3515625,24,12,0,0,1,0,PSID
0,19693.548828125,17732.71875,51,12,0,0,1,0,PSID
0,19693.548828125,35465.4375,21,14,0,0,0,0,PSID
0,21125.806640625,24086.943359375,22,14,1,0,1,0,PSID
0,9311.4677734375,23080.611328125,24,12,0,0,1,0,PSID
0,20844.7265625,25514.427734375,23,15,0,0,1,0,PSID
0,25064.515625,38716.4375,26,14,0,0,1,0,PSID
0,16381.4521484375,18176.037109375,45,12,0,0,1,0,PSID
0,15754.8388671875,14777.265625,46,13,0,0,1,0,PSID
0,19686.38671875,33544.39453125,29,12,0,0,1,0,PSID
0,20588.7109375,24530.26171875,26,14,0,0,1,0,PSID
0,24885.484375,22165.8984375,27,16,0,0,1,0,PSID
0,7161.29052734375,14771.35546875,26,14,0,0,1,0,PSID
0,8056.45166015625,18471.58203125,20,15,0,0,1,0,PSID
0,12532.2578125,21427.03515625,23,12,0,0,1,0,PSID
0,17867.419921875,15516.12890625,30,16,0,0,1,0,PSID
0,22379.03125,16254.9921875,24,12,0,0,1,0,PSID
0,0,23643.625,23,12,0,0,1,0,PSID
0,0,0,34,12,0,0,1,0,PSID
