county_name,county_code,state_abb,income_quartile,life_exp,pct_uninsured,poverty_rate,pct_religious,pct_black,pct_hispanic,unemployment_rate,median_hh_inc,is_urban,pop,pop_density,pct_smoke,pct_obese,pct_exercise
Campbell,51031,VA,1,78.6877426201643,16.75959,0.1059128,103.9841,14.6149,0.8281451,0.0424191,33267.04,1,51078,101.2484,0.2380952,0.4761905,0.66666669
Campbell,51031,VA,4,85.1732926122849,16.75959,0.1059128,103.9841,14.6149,0.8281451,0.0424191,33267.04,1,51078,101.2484,0.0833333,0.25,0.66666669
Carroll,51035,VA,1,80.5774312335217,20.33514,0.1245745,38.24927,0.441101,1.637887,0.0689375,30428.25,0,29245,61.39537,0.4090909,0.4545455,0.5
Carroll,51035,VA,4,85.9177120021529,20.33514,0.1245745,38.24927,0.441101,1.637887,0.0689375,30428.25,0,29245,61.39537,0,0.5,0.5
Chesterfield,51041,VA,1,78.5469995216048,13.54608,0.0454145,36.41397,17.62081,2.930709,0.0258095,45053.63,1,259903,610.4539,0.2774194,0.25,0.69677418
Chesterfield,51041,VA,4,86.6452746908798,13.54608,0.0454145,36.41397,17.62081,2.930709,0.0258095,45053.63,1,259903,610.4539,0.1520737,0.2316785,0.87586206
Culpeper,51047,VA,1,78.9846385797344,16.41163,0.0916746,36.03701,18.06083,2.504232,0.0259808,35561.9,1,34262,89.92588,0.2857143,0.1538462,0.35714287
Culpeper,51047,VA,4,85.8230007530247,16.41163,0.0916746,36.03701,18.06083,2.504232,0.0259808,35561.9,1,34262,89.92588,0.047619,0.2857143,0.80952382
Fairfax,51059,VA,1,82.237194474486,12.90068,0.0452757,43.45588,8.382272,11.02945,0.0252545,63273.73,1,969749,2454.783,0.2402597,0.1824818,0.71241832
Fairfax,51059,VA,4,87.4095378496166,12.90068,0.0452757,43.45588,8.382272,11.02945,0.0252545,63273.73,1,969749,2454.783,0.1069182,0.1335175,0.89058298
Fauquier,51061,VA,1,78.8522191045772,13.38023,0.0544043,31.38613,8.707086,2.020349,0.0213859,52505.09,1,55139,84.86838,0.1851852,0.2592593,0.6785714
Fauquier,51061,VA,4,85.9611045523806,13.38023,0.0544043,31.38613,8.707086,2.020349,0.0213859,52505.09,1,55139,84.86838,0.1118881,0.2043796,0.88111889
Franklin,51067,VA,1,80.2454263713254,18.46052,0.0970291,39.70731,9.290277,1.211775,0.0402303,35261.84,1,47286,68.32411,0.3728814,0.3448276,0.68333334
Franklin,51067,VA,4,88.7757884722761,18.46052,0.0970291,39.70731,9.290277,1.211775,0.0402303,35261.84,1,47286,68.32411,0.15,0.1081081,0.80000001
Frederick,51069,VA,1,77.942133619498,15.65772,0.0638808,31.18445,2.597578,1.695688,0.0279321,37970.26,1,59209,142.8009,0.48,0.4166667,0.60000002
Frederick,51069,VA,4,85.7991054828623,15.65772,0.0638808,31.18445,2.597578,1.695688,0.0279321,37970.26,1,59209,142.8009,0.05,0.3,0.82499999
Gloucester,51073,VA,1,77.6110920456953,15.52153,0.0769477,40.61817,10.24152,1.610121,0.0244348,37006.46,1,34780,160.5638,0.5,0.3333333,0.5
Gloucester,51073,VA,4,86.7433778505208,15.52153,0.0769477,40.61817,10.24152,1.610121,0.0244348,37006.46,1,34780,160.5638,0.0625,0.1875,0.9375
Halifax,51083,VA,1,79.0246120118112,16.75016,0.1570352,50.55548,37.91728,1.226074,0.0728485,30980.73,0,37355,45.59403,0.21,0.4489796,0.49504951
Halifax,51083,VA,4,87.8911722906376,16.75016,0.1570352,50.55548,37.91728,1.226074,0.0728485,30980.73,0,37355,45.59403,0.1612903,0.516129,0.77419353
Hanover,51085,VA,1,78.1720813379118,9.585618,0.0363967,47.7259,9.297961,0.9812326,0.0250382,45849.33,1,86320,182.6187,0.2626263,0.2315789,0.64646465
Hanover,51085,VA,4,85.8768386869652,9.585618,0.0363967,47.7259,9.297961,0.9812326,0.0250382,45849.33,1,86320,182.6187,0.1571429,0.1933085,0.89285713
Henrico,51087,VA,1,77.9625886138211,14.57528,0.0616685,46.32367,24.52993,2.26687,0.029353,48072.77,1,262300,1101.822,0.2529183,0.2771084,0.59230769
Henrico,51087,VA,4,86.0064607609535,14.57528,0.0616685,46.32367,24.52993,2.26687,0.029353,48072.77,1,262300,1101.822,0.0917647,0.1566265,0.87323946
Henry,51089,VA,1,78.2515270859434,21.57908,0.1165071,37.44865,22.57897,3.455895,0.0591091,31341.66,0,57930,151.5098,0.3309352,0.2900763,0.58992803
Henry,51089,VA,4,83.1559741133721,21.57908,0.1165071,37.44865,22.57897,3.455895,0.0591091,31341.66,0,57930,151.5098,0.2058824,0.2647059,0.88235295
Isle Of Wight,51093,VA,1,79.3984443763676,12.10197,0.082913,31.4081,27.06203,0.8544133,0.0266675,36987.55,1,29728,94.11568,0.0714286,0.4285714,0.35714287
Isle Of Wight,51093,VA,4,87.8143837044307,12.10197,0.082913,31.4081,27.06203,0.8544133,0.0266675,36987.55,1,29728,94.11568,0.125,0.3548387,0.90625
James City,51095,VA,1,78.2451271712087,11.76279,0.0638946,38.52855,14.2572,1.696395,0.0252782,55536.07,1,48102,336.5613,0.2857143,0.4285714,0.71428573
James City,51095,VA,4,87.8596917654186,11.76279,0.0638946,38.52855,14.2572,1.696395,0.0252782,55536.07,1,48102,336.5613,0.0285714,0.2352941,0.91428572
Loudoun,51107,VA,1,81.6303393384761,8.736516,0.0275466,42.36523,6.790724,5.948738,0.0248795,59955.04,1,169599,326.2452,0.212766,0.3010753,0.69148934
Loudoun,51107,VA,4,86.8574106210806,8.736516,0.0275466,42.36523,6.790724,5.948738,0.0248795,59955.04,1,169599,326.2452,0.1115591,0.1671271,0.88290715
Louisa,51109,VA,1,79.5243209654505,16.27047,0.1016909,36.24302,21.48905,0.7101884,0.0310048,35514.95,1,25627,51.54901,0.2941177,0.4117647,0.625
Louisa,51109,VA,4,86.9748844516643,16.27047,0.1016909,36.24302,21.48905,0.7101884,0.0310048,35514.95,1,25627,51.54901,0.0833333,0.2,0.83333331
Mecklenburg,51117,VA,1,78.5194246957744,19.81686,0.1549246,41.82211,38.87894,1.213712,0.0581733,31276.73,0,32380,51.89655,0.2589928,0.3834586,0.63768119
Mecklenburg,51117,VA,4,84.4543963310123,19.81686,0.1549246,41.82211,38.87894,1.213712,0.0581733,31276.73,0,32380,51.89655,0.1111111,0.2045455,0.77777779
Montgomery,51121,VA,1,77.9261413192569,17.1701,0.2324344,30.96533,3.582489,1.579596,0.0329999,26220.51,1,83629,215.4172,0.2685185,0.2285714,0.68224299
Montgomery,51121,VA,4,87.8113896516762,17.1701,0.2324344,30.96533,3.582489,1.579596,0.0329999,26220.51,1,83629,215.4172,0.1111111,0.1717172,0.92929292
Orange,51137,VA,1,79.3429742305945,16.4314,0.0915133,39.51548,13.73981,1.275067,0.0268613,40517.36,1,25881,75.74104,0.1666667,0.3636364,0.66666669
Orange,51137,VA,4,86.8737727712806,16.4314,0.0915133,39.51548,13.73981,1.275067,0.0268613,40517.36,1,25881,75.74104,0.0833333,0.2727273,0.91666669
Pittsylvania,51143,VA,1,79.8139999587607,18.3284,0.1175369,46.96899,23.52417,1.229249,0.0584855,30972.68,1,61745,63.6048,0.2851563,0.3414634,0.53488374
Pittsylvania,51143,VA,4,84.814882003005,18.3284,0.1175369,46.96899,23.52417,1.229249,0.0584855,30972.68,1,61745,63.6048,0.1931818,0.2413793,0.84269661
Prince George,51149,VA,1,77.0816818467852,12.61414,0.0798256,18.88825,32.05435,4.917239,0.0348648,30683.14,1,33047,124.4162,0.4285714,0.4285714,0.42857143
Prince George,51149,VA,4,84.2567900731529,12.61414,0.0798256,18.88825,32.05435,4.917239,0.0348648,30683.14,1,33047,124.4162,0.125,0.2,0.83999997
Prince William,51153,VA,1,80.7754589668458,15.49349,0.0439043,29.27037,18.42614,9.735304,0.0245538,44854.75,1,280813,831.3403,0.2692308,0.288,0.65648854
Prince William,51153,VA,4,85.8841846042501,15.49349,0.0439043,29.27037,18.42614,9.735304,0.0245538,44854.75,1,280813,831.3403,0.1299525,0.2463295,0.84152138
Pulaski,51155,VA,1,77.3094508804524,15.89731,0.1308637,43.79537,5.542745,0.9565292,0.0707248,33420.02,1,35127,109.5781,0.2,0.2857143,0.60000002
Pulaski,51155,VA,4,81.4806980954265,15.89731,0.1308637,43.79537,5.542745,0.9565292,0.0707248,33420.02,1,35127,109.5781,0.25,0.3333333,1
Roanoke,51161,VA,1,78.8930695279584,11.59601,0.0446305,61.71513,3.328359,1.035231,0.0244645,45563.52,1,85778,341.9281,0.2619048,0.2033898,0.57599998
Roanoke,51161,VA,4,85.851383774638,11.59601,0.0446305,61.71513,3.328359,1.035231,0.0244645,45563.52,1,85778,341.9281,0.0945946,0.1564626,0.93243241
Rockingham,51165,VA,1,80.1960523803741,18.73089,0.0817001,54.56774,1.281654,3.279439,0.0241911,34935.41,1,67725,79.56881,0.1395349,0.4186046,0.54545456
Rockingham,51165,VA,4,87.1875265334984,18.73089,0.0817001,54.56774,1.281654,3.279439,0.0241911,34935.41,1,67725,79.56881,0.1153846,0.2745098,0.78846157
Russell,51167,VA,1,78.5214335306287,17.33771,0.1634792,29.93599,3.045401,0.7819718,0.0638657,24784.32,0,30308,63.85225,0.1428571,0.3333333,0.5
Russell,51167,VA,4,86.7462728716121,17.33771,0.1634792,29.93599,3.045401,0.7819718,0.0638657,24784.32,0,30308,63.85225,0.25,0.25,0.5
Shenandoah,51171,VA,1,79.1766889115726,18.36968,0.0820559,53.73913,1.137562,3.404134,0.0243159,37219,1,35075,68.47845,0.2,0.2105263,0.55000001
Shenandoah,51171,VA,4,86.8426906889736,18.36968,0.0820559,53.73913,1.137562,3.404134,0.0243159,37219,1,35075,68.47845,0.1176471,0.1176471,0.82352942
Smyth,51173,VA,1,77.9254761188036,16.42134,0.1332653,38.64756,1.83489,0.855476,0.0634962,29248.63,1,33081,73.17392,0.3846154,0.2307692,0.69230771
Smyth,51173,VA,4,84.6051135548308,16.42134,0.1332653,38.64756,1.83489,0.855476,0.0634962,29248.63,1,33081,73.17392,0.3333333,0,0.83333331
Spotsylvania,51177,VA,1,77.7617032634069,13.51585,0.0474197,38.69019,12.30931,2.805465,0.0209943,41570.43,1,90395,225.5017,0.2368421,0.3142857,0.60526317
Spotsylvania,51177,VA,4,85.1595784327867,13.51585,0.0474197,38.69019,12.30931,2.805465,0.0209943,41570.43,1,90395,225.5017,0.1075949,0.2792208,0.83544302
Stafford,51179,VA,1,77.4580547476539,10.69502,0.0346358,31.48757,11.9129,3.615083,0.022063,44640.25,1,92446,341.9482,0.2916667,0.3913043,0.66666669
Stafford,51179,VA,4,86.0222750160383,10.69502,0.0346358,31.48757,11.9129,3.615083,0.022063,44640.25,1,92446,341.9482,0.1240876,0.2296296,0.86231881
Tazewell,51185,VA,1,78.9398291528451,17.10905,0.1530235,38.75061,2.253464,0.5112337,0.049109,27463.15,0,44598,85.80783,0.3543307,0.3109244,0.4921875
Tazewell,51185,VA,4,87.9109038711023,17.10905,0.1530235,38.75061,2.253464,0.5112337,0.049109,27463.15,0,44598,85.80783,0.1142857,0.1875,0.77142859
Warren,51187,VA,1,77.7705596894182,16.69145,0.085198,35.14438,4.793567,1.564083,0.0279687,36511.67,1,31584,147.7973,0.5555556,0.4444444,0.44444445
Warren,51187,VA,4,85.6306062156891,16.69145,0.085198,35.14438,4.793567,1.564083,0.0279687,36511.67,1,31584,147.7973,0.0714286,0.2,0.80000001
Washington,51191,VA,1,80.2412306763867,16.77218,0.1093403,42.84876,1.318905,0.6301,0.0503775,32815.3,1,51103,90.79161,0.4,0.28,0.60000002
Washington,51191,VA,4,85.2806831053982,16.77218,0.1093403,42.84876,1.318905,0.6301,0.0503775,32815.3,1,51103,90.79161,0.125,0.1875,0.875
Wise,51195,VA,1,79.0942692904413,16.69189,0.1998825,33.58423,1.764574,0.7277622,0.0469363,25590.31,0,40123,99.30397,0.3312883,0.3525641,0.4817073
Wise,51195,VA,4,84.6458325986395,16.69189,0.1998825,33.58423,1.764574,0.7277622,0.0469363,25590.31,0,40123,99.30397,0.15,0.2105263,0.875
Wythe,51197,VA,1,79.639819373823,18.64675,0.1104812,46.44371,2.815319,0.5688612,0.0678965,32434.36,0,27599,59.57786,0.2173913,0.4545455,0.69565219
Wythe,51197,VA,4,86.7245861879896,18.64675,0.1104812,46.44371,2.815319,0.5688612,0.0678965,32434.36,0,27599,59.57786,0,0,1
York,51199,VA,1,81.7098852771177,10.70891,0.0349796,28.17024,13.22451,2.680427,0.0247343,45029.44,1,56297,532.8651,0.25,0.25,0.5
York,51199,VA,4,86.4784254130699,10.70891,0.0349796,28.17024,13.22451,2.680427,0.0247343,45029.44,1,56297,532.8651,0.0606061,0.125,0.84848487
Alexandria City,51510,VA,1,80.288063748086,14.97115,0.0892262,49.58334,22.18766,14.71902,0.0269732,58509.22,1,128283,8451.99,0.2542373,0.2716049,0.59659094
Alexandria City,51510,VA,4,87.9244746932199,14.97115,0.0892262,49.58334,22.18766,14.71902,0.0269732,58509.22,1,128283,8451.99,0.0946915,0.1572052,0.89571428
Charlottesville City,51540,VA,1,76.8531497892212,17.61005,0.2594321,55.93687,22.01159,2.446225,0.0359096,25558.48,1,45049,4389.738,1,0,0
Charlottesville City,51540,VA,4,88.5245106524322,17.61005,0.2594321,55.93687,22.01159,2.446225,0.0359096,25558.48,1,45049,4389.738,0,0,0.66666669
Chesapeake City,51550,VA,1,78.1180444068261,12.30052,0.0731681,29.22825,28.33661,2.046349,0.0293245,37699.56,1,199184,584.5994,0.2283105,0.3113208,0.58371043
Chesapeake City,51550,VA,4,85.6980061376282,12.30052,0.0731681,29.22825,28.33661,2.046349,0.0293245,37699.56,1,199184,584.5994,0.0980861,0.2230392,0.86428571
Danville City,51590,VA,1,77.7925123927455,17.43573,0.1996335,47.10706,43.9301,1.264176,0.0695322,33833.43,1,48411,1124.244,0.2689076,0.3669725,0.61016947
Danville City,51590,VA,4,86.7292620132142,17.43573,0.1996335,47.10706,43.9301,1.264176,0.0695322,33833.43,1,48411,1124.244,0.1,0.0689655,0.86666667
Hampton City,51650,VA,1,77.8995490785755,15.40482,0.1129519,36.13021,44.2477,2.836032,0.0348605,31166.41,1,146437,2827.99,0.2866894,0.3020833,0.57627118
Hampton City,51650,VA,4,85.4226412519088,15.40482,0.1129519,36.13021,44.2477,2.836032,0.0348605,31166.41,1,146437,2827.99,0.1037736,0.2688679,0.88732392
Harrisonburg City,51660,VA,1,81.3966745989058,22.41043,0.3010607,32.40091,5.599486,8.846496,0.027669,21734.45,1,40468,2304.385,0.25,0.25,0.25
Harrisonburg City,51660,VA,4,87.3115622339328,22.41043,0.3010607,32.40091,5.599486,8.846496,0.027669,21734.45,1,40468,2304.385,0,0.5,1
Lynchburg City,51680,VA,1,78.1552005833405,17.38315,0.1588187,51.60643,29.55155,1.345202,0.0413461,33114.31,1,65269,1321.479,0.5,0.5652174,0.45833334
Lynchburg City,51680,VA,4,87.5349621785948,17.38315,0.1588187,51.60643,29.55155,1.345202,0.0413461,33114.31,1,65269,1321.479,0.0555556,0.125,0.94444442
Manassas City,51683,VA,4,85.7009985778305,21.08137,0.0629629,97.48969,12.60851,15.13021,0.0314848,42753.22,1,35135,3536.979,0,0,0.60000002
Newport News City,51700,VA,1,78.2976862718968,15.51661,0.137843,34.48127,38.60006,4.215931,0.0354318,32141.07,1,180150,2637.854,0.3508772,0.3780488,0.6511628
Newport News City,51700,VA,4,85.473001023359,15.51661,0.137843,34.48127,38.60006,4.215931,0.0354318,32141.07,1,180150,2637.854,0.1938775,0.2291667,0.85858583
Norfolk City,51710,VA,1,76.7691938456759,17.47429,0.1939982,36.08102,43.62914,3.803279,0.0429731,28192.79,1,234403,4362.765,0.2697201,0.3105263,0.62849873
Norfolk City,51710,VA,4,86.8614321284367,17.47429,0.1939982,36.08102,43.62914,3.803279,0.0429731,28192.79,1,234403,4362.765,0.1099476,0.2173913,0.88541669
Petersburg City,51730,VA,1,76.765884933857,18.74569,0.1960612,33.93598,78.57439,1.372258,0.0550183,30368.83,1,33740,1474.599,0.5,0.5,0.5
Petersburg City,51730,VA,4,84.6245937866484,18.74569,0.1960612,33.93598,78.57439,1.372258,0.0550183,30368.83,1,33740,1474.599,0,0,1
Portsmouth City,51740,VA,1,76.7654064317841,14.85065,0.1616412,38.61283,50.28489,1.738179,0.0438493,29962.73,1,100565,3032.678,0.2333333,0.358885,0.53333336
Portsmouth City,51740,VA,4,84.4398988726153,14.85065,0.1616412,38.61283,50.28489,1.738179,0.0438493,29962.73,1,100565,3032.678,0.2040816,0.2896552,0.79591835
Richmond City,51760,VA,1,76.5079811049763,19.76275,0.2136182,53.13767,56.85575,2.565347,0.0415267,35536.12,1,197790,3292.641,0.2688172,0.3203343,0.66397852
Richmond City,51760,VA,4,86.1705058977491,19.76275,0.2136182,53.13767,56.85575,2.565347,0.0415267,35536.12,1,197790,3292.641,0.1278539,0.1527778,0.91363639
Roanoke City,51770,VA,1,76.3055561769744,18.47661,0.1594623,48.04185,26.57226,1.480334,0.0351778,34745.24,1,94911,2213.179,0.386059,0.2833788,0.59139782
Roanoke City,51770,VA,4,85.9637604817303,18.47661,0.1594623,48.04185,26.57226,1.480334,0.0351778,34745.24,1,94911,2213.179,0.1171875,0.264,0.890625
Suffolk City,51800,VA,1,78.1995930687735,12.88451,0.1321754,35.94076,43.2244,1.270474,0.031068,35335.05,1,63677,159.1844,0.2315789,0.3085106,0.54736841
Suffolk City,51800,VA,4,86.7933507814778,12.88451,0.1321754,35.94076,43.2244,1.270474,0.031068,35335.05,1,63677,159.1844,0.1206897,0.2674419,0.86781609
Virginia Beach City,51810,VA,1,78.9921175679475,13.47823,0.0651854,34.42671,18.59863,4.178649,0.0289931,39366.06,1,425257,1712.73,0.2490421,0.256917,0.67432952
Virginia Beach City,51810,VA,4,85.9234687401268,13.47823,0.0651854,34.42671,18.59863,4.178649,0.0289931,39366.06,1,425257,1712.73,0.1547278,0.1470588,0.87392551
Benton,53005,WA,1,78.946513439185,15.53445,0.1027883,40.41832,0.8612038,12.49763,0.0573278,40051.96,1,142475,83.65671,0.2836305,0.3030822,0.64930558
Benton,53005,WA,4,85.9189044762964,15.53445,0.1027883,40.41832,0.8612038,12.49763,0.0573278,40051.96,1,142475,83.65671,0.0953678,0.2171508,0.90414876
Chelan,53007,WA,1,82.0073808806468,20.26579,0.1242603,39.79224,0.1666266,19.26114,0.0808095,37715.96,1,66616,22.80303,0.2572115,0.2713178,0.64839095
Chelan,53007,WA,4,87.6894612980685,20.26579,0.1242603,39.79224,0.1666266,19.26114,0.0808095,37715.96,1,66616,22.80303,0.0637813,0.175644,0.92027336
Clallam,53009,WA,1,80.6564718890136,18.35931,0.124996,27.57381,0.8012398,3.414181,0.0782868,38255.97,0,64525,37.09501,0.2677966,0.2592593,0.68221068
Clallam,53009,WA,4,87.5708656261242,18.35931,0.124996,27.57381,0.8012398,3.414181,0.0782868,38255.97,0,64525,37.09501,0.0588235,0.2276423,0.92712551
Clark,53011,WA,1,80.2814172326899,15.22847,0.0908646,27.95115,1.63018,4.706319,0.0679656,39507.31,1,345238,549.5479,0.3044838,0.3197168,0.70216215
Clark,53011,WA,4,87.1605712665894,15.22847,0.0908646,27.95115,1.63018,4.706319,0.0679656,39507.31,1,345238,549.5479,0.0899908,0.2106992,0.90201592
Cowlitz,53015,WA,1,79.2438400453505,16.27314,0.1397159,31.89202,0.4819899,4.552008,0.0938827,34856.11,1,92948,81.63047,0.2884334,0.3797277,0.6620155
Cowlitz,53015,WA,4,86.5367322256881,16.27314,0.1397159,31.89202,0.4819899,4.552008,0.0938827,34856.11,1,92948,81.63047,0.0977918,0.2006472,0.90584415
Douglas,53017,WA,1,81.0492647086336,22.51221,0.1441934,32.17802,0.1901665,19.73131,0.072785,33494.32,1,32603,17.90855,0.2220497,0.3071786,0.6436252
Douglas,53017,WA,4,88.5345265005766,22.51221,0.1441934,32.17802,0.1901665,19.73131,0.072785,33494.32,1,32603,17.90855,0.1148459,0.1719198,0.88857937
Franklin,53021,WA,1,81.5228800973797,22.27293,0.1921047,51.98695,2.269641,46.67356,0.0795809,30406.08,1,49347,39.71904,0.161987,0.2972292,0.60515022
Franklin,53021,WA,4,85.770419378682,22.27293,0.1921047,51.98695,2.269641,46.67356,0.0795809,30406.08,1,49347,39.71904,0.0836653,0.3045267,0.90438247
Grant,53025,WA,1,80.0514579469435,23.76044,0.1740566,43.20196,0.8741867,30.08916,0.0887193,29724.97,0,74698,27.86136,0.2456964,0.3538462,0.6433022
Grant,53025,WA,4,86.4506011751152,23.76044,0.1740566,43.20196,0.8741867,30.08916,0.0887193,29724.97,0,74698,27.86136,0.1100917,0.228972,0.87214613
Grays Harbor,53027,WA,1,78.0160565633315,19.95881,0.161024,30.78549,0.3050868,4.848647,0.0913709,32371.09,1,67194,35.05371,0.3343512,0.3275316,0.67173254
Grays Harbor,53027,WA,4,86.0261496399407,19.95881,0.161024,30.78549,0.3050868,4.848647,0.0913709,32371.09,1,67194,35.05371,0.0865385,0.2536585,0.87081337
Island,53029,WA,1,81.5510009387647,14.81923,0.0700046,25.40037,2.283462,3.973001,0.0607055,40458.09,1,71558,343.3132,0.2836186,0.2493827,0.75835478
Island,53029,WA,4,87.1726565066444,14.81923,0.0700046,25.40037,2.283462,3.973001,0.0607055,40458.09,1,71558,343.3132,0.0648148,0.2582938,0.91784036
Jefferson,53031,WA,1,84.0973865497012,18.14227,0.1125782,22.15929,0.3968713,2.061419,0.0635978,42905.96,0,25953,14.30524,0.244713,0.2044025,0.77409637
Jefferson,53031,WA,4,87.7281562683125,18.14227,0.1125782,22.15929,0.3968713,2.061419,0.0635978,42905.96,0,25953,14.30524,0.0833333,0.2148438,0.93181819
King,53033,WA,1,80.9080287061275,14.17995,0.0835408,37.26018,5.284756,5.483025,0.0506326,50402.46,1,1737034,817.0263,0.2357143,0.2382896,0.72481138
King,53033,WA,4,87.304818746117,14.17995,0.0835408,37.26018,5.284756,5.483025,0.0506326,50402.46,1,1737034,817.0263,0.0827407,0.1572414,0.92180681
Kitsap,53035,WA,1,80.1837555195343,13.93947,0.0875021,28.25809,2.799943,4.142364,0.0599342,39422.59,1,231969,585.8192,0.3083067,0.2800331,0.73494983
Kitsap,53035,WA,4,87.2032889496126,13.93947,0.0875021,28.25809,2.799943,4.142364,0.0599342,39422.59,1,231969,585.8192,0.093185,0.2532097,0.9054054
Kittitas,53037,WA,1,80.2263393266135,18.58888,0.1963627,29.82435,0.6804148,4.9997,0.0658508,31483.06,1,33362,14.52298,0.1877828,0.2565947,0.72747749
Kittitas,53037,WA,4,85.8831991891892,18.58888,0.1963627,29.82435,0.6804148,4.9997,0.0658508,31483.06,1,33362,14.52298,0.0772358,0.1822034,0.90650409
Lewis,53041,WA,1,79.4707379546775,17.89038,0.1401066,32.87026,0.3483965,5.370262,0.0857832,33053.75,1,68600,28.49266,0.2837607,0.3351158,0.66047299
Lewis,53041,WA,4,86.6813437958876,17.89038,0.1401066,32.87026,0.3483965,5.370262,0.0857832,33053.75,1,68600,28.49266,0.1073171,0.3165829,0.83902436
Mason,53045,WA,1,79.2939403201181,18.35867,0.121674,23.50774,1.137537,4.778869,0.0764489,33262.77,1,49405,51.40696,0.3076923,0.2942584,0.64559817
Mason,53045,WA,4,86.8546597378731,18.35867,0.121674,23.50774,1.137537,4.778869,0.0764489,33262.77,1,49405,51.40696,0.1747573,0.2871287,0.87980771
Okanogan,53047,WA,1,81.1352647585938,25.85907,0.2134145,25.75321,0.1996765,14.37671,0.0992604,28454.21,1,39564,7.510155,0.3123061,0.3208791,0.668037
Okanogan,53047,WA,4,87.7028207500676,25.85907,0.2134145,25.75321,0.1996765,14.37671,0.0992604,28454.21,1,39564,7.510155,0.1213592,0.2401961,0.88942307
Pierce,53053,WA,1,78.6216616129259,15.32427,0.1048678,29.77369,6.763363,5.51083,0.064972,37547.37,1,700820,417.4248,0.2975113,0.3178417,0.68444443
Pierce,53053,WA,4,86.3417983189614,15.32427,0.1048678,29.77369,6.763363,5.51083,0.064972,37547.37,1,700820,417.4248,0.1074348,0.2463482,0.89325398
Skagit,53057,WA,1,80.3729207472354,18.40384,0.1111397,43.49819,0.4097923,11.20228,0.0710859,40345.47,1,102979,59.34916,0.2614601,0.2890909,0.66848814
Skagit,53057,WA,4,87.5902319099834,18.40384,0.1111397,43.49819,0.4097923,11.20228,0.0710859,40345.47,1,102979,59.34916,0.0696056,0.2105263,0.91962177
Snohomish,53061,WA,1,79.7172230845193,15.46552,0.0686235,23.83272,1.617593,4.717635,0.0528737,41938.74,1,606024,290.0939,0.2848459,0.2714416,0.69368953
Snohomish,53061,WA,4,85.5974705478602,15.46552,0.0686235,23.83272,1.617593,4.717635,0.0528737,41938.74,1,606024,290.0939,0.105802,0.2292064,0.89971256
Spokane,53063,WA,1,79.3003408488615,16.05321,0.1231804,36.11005,1.540177,2.766193,0.0656687,34963.31,1,417939,236.9758,0.3134269,0.2797669,0.70806384
Spokane,53063,WA,4,87.4047045328402,16.05321,0.1231804,36.11005,1.540177,2.766193,0.0656687,34963.31,1,417939,236.9758,0.0835198,0.1757991,0.90208173
Stevens,53065,WA,1,81.6023101328292,18.31218,0.1594547,27.28747,0.2670594,1.844457,0.0913107,30553.47,1,40066,16.16673,0.3451464,0.3047619,0.6559633
Stevens,53065,WA,4,88.0165767993241,18.31218,0.1594547,27.28747,0.2670594,1.844457,0.0913107,30553.47,1,40066,16.16673,0.0909091,0.2176871,0.9285714
Thurston,53067,WA,1,79.6194282519865,13.88364,0.0883611,27.37479,2.273396,4.52943,0.0573943,40084.14,1,207355,285.2117,0.2919255,0.2797409,0.70330971
Thurston,53067,WA,4,86.1545819951208,13.88364,0.0883611,27.37479,2.273396,4.52943,0.0573943,40084.14,1,207355,285.2117,0.0878759,0.2326139,0.91004282
Walla Walla,53071,WA,1,80.2174988827961,19.74542,0.150602,39.79522,1.574846,15.68322,0.0650002,29958.14,1,55180,43.43155,0.1916996,0.325,0.71316308
Walla Walla,53071,WA,4,86.0835099452899,19.74542,0.150602,39.79522,1.574846,15.68322,0.0650002,29958.14,1,55180,43.43155,0.0754717,0.183908,0.94382024
Whatcom,53073,WA,1,82.1865229847879,16.59055,0.1421544,29.37103,0.6384357,5.207596,0.0649317,35490.73,1,166814,78.70318,0.2692308,0.2356621,0.75326085
Whatcom,53073,WA,4,87.877230594393,16.59055,0.1421544,29.37103,0.6384357,5.207596,0.0649317,35490.73,1,166814,78.70318,0.0904977,0.1777434,0.92500001
Whitman,53075,WA,1,82.279496880734,16.12068,0.2558673,33.45852,1.504664,2.992145,0.04367,23643.74,0,40740,18.86659,0.2282609,0.3022727,0.80610019
Whitman,53075,WA,4,87.2749487928194,16.12068,0.2558673,33.45852,1.504664,2.992145,0.04367,23643.74,0,40740,18.86659,0.0438247,0.1788618,0.89682537
Yakima,53077,WA,1,81.1151856512336,26.98516,0.1966972,38.91887,0.8275639,35.89929,0.0941907,30214.33,1,222581,51.80846,0.2248884,0.3138958,0.61823529
Yakima,53077,WA,4,86.4721148219413,26.98516,0.1966972,38.91887,0.8275639,35.89929,0.0941907,30214.33,1,222581,51.80846,0.0729814,0.2112,0.8768
Berkeley,54003,WV,1,77.688197828212,16.54028,0.1147825,34.09921,4.641328,1.522956,0.0394983,32393.87,1,75905,236.3618,0.3733333,0.3190045,0.57326478
Berkeley,54003,WV,4,84.9282871525376,16.54028,0.1147825,34.09921,4.641328,1.522956,0.0394983,32393.87,1,75905,236.3618,0.1932773,0.2869565,0.85022026
Boone,54005,WV,1,77.8879572835041,15.33049,0.2199984,18.57059,0.6422557,0.4581946,0.0533763,26349.77,1,25535,50.76698,0.4245283,0.3398058,0.51886791
